Year,Month,Running Month,Longitude,Latitude,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations
2009,10,24118,-49.39999999999998,48.3,12.0,25.4,43.4,18.9,8.0,66.2,22.0,0.3,-41.0,-22.0,-6.9,-30.2,8.0,42.2,22.0,0.3,13.0,29.6,48.4,33.7,6.0,26.0,24.0,0.2,-49.2,-22.3,-6.7,-33.3,6.0,39.1,24.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,1.0,2.15,1.07,9.0,1.88,20.0,0.3,-6.2,0.0,19.3,3.9,7.0,20.5,22.0,0.3,0.22,0.75,1.73,0.9,5.0,1.09,22.0,0.2,-3.0,5.8,21.1,8.7,5.0,17.4,22.0,0.2,6.0,6.0,9.23,6.98,9.0,1.77,20.0,0.3,4.77,6.0,7.76,6.27,10.0,1.71,22.0,0.3,4.74,5.02,5.67,5.18,6.0,0.66,24.0,0.2,81.7,86.8,87.6,84.8,7.0,10.4,24.0,0.1,4.0,8.5,16.38,10.16,8.0,5.92,22.0,0.3,1.92,4.24,8.84,3.36,8.0,8.9,22.0,0.3,-6.54,-4.19,-1.12,-4.72,8.0,5.96,22.0,0.3,996.03,1005.65,1015.92,1005.36,14.0,8.86,22.0,0.2,8.0,8.0,8.0,7.8,10.0,0.6,22.0,0.3,81.7,86.8,87.6,84.8,7.0,10.4,24.0,0.1,6.8,31.5,113.5,29.4,8.0,140.3,22.0,0.3,-77.8,-27.4,-4.2,-59.5,8.0,112.4,22.0,0.3
2009,10,24118,-49.39999999999998,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,2.9,20.2,9.1,5.0,14.6,22.0,0.2,-7.5,-2.3,3.0,-1.9,5.0,8.8,22.0,0.2,83.0,630.5,4399.0,2023.5,8.0,2445.5,22.0,0.3,85.0,630.0,4400.0,2025.0,8.0,2445.0,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.39999999999998,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1.3,2.1,1.3,2.0,1.8,14.0,1.0,-9.6,-8.5,-7.4,-8.5,2.0,2.2,14.0,1.0,81.0,731.5,1188.0,835.5,10.0,867.0,16.0,0.7,80.0,730.0,1190.0,835.0,10.0,865.0,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.39999999999998,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,16.3,20.7,14.5,46.0,6.4,30.0,0.4,-25.4,-20.3,-11.7,-18.5,46.0,7.0,30.0,0.4,132.5,941.0,5832.0,2681.0,115.0,3117.0,22.0,0.4,135.0,940.0,5830.0,2680.0,115.0,3115.0,22.0,0.4,1.9,2.2,2.5,2.13,46.0,0.54,30.0,0.4,31.5,40.4,46.0,37.5,46.0,11.4,30.0,0.4,0.85,1.45,1.68,1.31,46.0,0.41,30.0,0.4,13.5,26.4,32.2,23.6,46.0,9.3,30.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.39999999999998,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3.4,3.85,3.26,61.0,0.68,26.0,0.5,0.81,1.6,3.2,2.14,115.0,1.99,22.0,0.4,2.95,3.54,4.26,3.61,104.0,0.62,22.0,0.4,70.7,82.3,94.4,81.7,104.0,12.7,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.39999999999998,60.5,-22.5,1.0,18.0,-4.6,115.0,26.2,22.0,0.4,-22.9,-2.5,8.6,-5.0,115.0,15.8,22.0,0.4,-27.2,10.1,43.7,7.3,104.0,30.5,22.0,0.4,-53.6,-8.3,17.4,-17.2,104.0,30.8,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.8,18.0,11.42,115.0,5.81,22.0,0.4,-7.55,0.0,11.57,1.22,115.0,8.62,22.0,0.4,-14.49,-2.76,4.71,-4.75,115.0,8.16,22.0,0.4,992.48,1002.1,1014.9,1003.22,144.0,10.6,20.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.30000000000001,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,1.55,1.86,1.55,2.0,0.64,26.0,0.5,16.4,16.4,16.4,16.4,1.0,0.0,26.0,0.0,3.68,4.31,4.94,4.31,2.0,1.3,26.0,0.5,27.7,27.7,27.7,27.7,1.0,0.0,26.0,0.0,14.74,15.25,15.76,15.25,2.0,1.06,26.0,0.5,12.88,13.7,14.52,13.7,2.0,1.7,26.0,0.5,6.22,6.5,6.77,6.5,2.0,0.57,26.0,0.5,60.9,67.3,73.6,67.3,2.0,13.2,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,4.5,6.9,4.5,2.0,4.9,26.0,0.5,60.9,67.3,73.6,67.3,2.0,13.2,26.0,0.5,67.2,67.2,67.2,67.2,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0
2009,10,24118,-49.30000000000001,-29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.8,0.0,3.8,-0.9,13.0,11.3,12.0,0.5,-13.6,0.0,30.4,7.8,13.0,22.1,12.0,0.5,69.0,378.5,987.0,551.0,18.0,604.0,14.0,0.5,70.0,380.0,985.0,550.0,18.0,605.0,14.0,0.5,-3.55,-0.3,2.04,-0.62,13.0,2.43,12.0,0.5,-31.1,-2.0,10.8,-6.1,13.0,22.3,12.0,0.5,1.18,2.66,4.08,2.4,13.0,2.47,12.0,0.5,6.9,14.2,31.0,15.6,13.0,20.5,12.0,0.5,17.9,19.0,21.09,19.35,13.0,2.07,12.0,0.5,18.35,19.45,22.15,20.12,18.0,2.22,14.0,0.5,9.87,11.59,13.86,11.81,18.0,1.98,14.0,0.5,72.4,79.8,87.7,80.4,18.0,7.8,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.30000000000001,2.7,-219.0,-178.7,-105.4,-163.4,8.0,86.8,18.0,0.6,-62.9,-19.4,0.0,-22.2,8.0,55.7,18.0,0.6,-146.2,-114.3,-66.9,-107.0,8.0,59.3,18.0,0.6,-46.8,-13.0,0.0,-16.2,8.0,37.7,18.0,0.6,-56.7,-43.2,-27.8,-39.1,6.0,22.0,18.0,0.5,-14.9,-6.9,0.0,-8.0,6.0,8.0,18.0,0.5,107.0,306.0,456.5,363.5,8.0,336.5,18.0,0.6,105.0,305.0,455.0,365.0,8.0,335.0,18.0,0.6,-0.62,1.0,1.1,0.53,6.0,0.94,18.0,0.5,-2.1,7.0,10.4,4.7,6.0,6.6,18.0,0.5,4.46,6.07,6.77,5.82,6.0,1.51,18.0,0.5,30.1,44.4,58.2,41.7,6.0,19.3,18.0,0.5,28.38,28.75,29.29,28.88,6.0,0.64,18.0,0.5,27.63,28.0,28.76,28.23,9.0,1.05,18.0,0.7,16.97,17.99,19.41,18.58,9.0,1.99,18.0,0.7,73.7,77.6,81.3,77.2,9.0,4.1,18.0,0.7,4.72,6.7,7.7,6.44,8.0,2.43,18.0,0.6,-7.69,-6.51,-3.77,-5.86,8.0,3.09,18.0,0.6,-2.11,-0.67,0.0,-0.76,8.0,1.97,18.0,0.6,1007.5,1010.5,1012.49,1010.01,9.0,2.45,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.30000000000001,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,3.0,4.2,3.3,7.0,2.5,18.0,0.4,67.2,78.6,81.8,75.3,7.0,9.9,18.0,0.4,-32.0,-22.8,-6.3,-30.6,8.0,34.0,20.0,0.4,-39.6,-14.2,0.0,-18.4,8.0,23.5,20.0,0.4
2009,10,24118,-49.30000000000001,24.4,-136.3,-47.6,70.7,-37.7,31.0,96.3,18.0,0.7,-173.4,-114.8,-41.6,-93.4,31.0,82.8,18.0,0.7,-82.3,-28.6,40.3,-21.4,31.0,59.9,18.0,0.7,-99.1,-74.7,-25.8,-54.9,31.0,51.5,18.0,0.7,-45.3,-11.8,15.1,-14.8,29.0,24.6,20.0,0.7,-55.5,-28.5,-11.2,-29.1,29.0,21.5,20.0,0.7,97.5,132.5,396.0,291.0,32.0,300.0,20.0,0.7,95.0,135.0,395.0,290.0,32.0,300.0,20.0,0.7,0.64,1.4,1.86,1.34,29.0,0.82,20.0,0.7,3.2,6.4,15.3,8.2,29.0,6.4,20.0,0.7,5.68,6.71,9.05,7.07,29.0,1.66,20.0,0.7,27.3,33.5,65.6,41.7,29.0,19.2,20.0,0.7,27.3,27.6,28.0,27.69,31.0,0.54,20.0,0.7,25.52,26.5,27.2,26.34,40.0,0.91,22.0,0.7,15.02,16.39,17.31,16.15,32.0,1.58,18.0,0.7,72.0,76.2,81.9,76.5,34.0,6.5,20.0,0.7,4.6,5.1,7.32,5.99,32.0,2.03,20.0,0.7,-4.86,-1.74,2.95,-1.32,32.0,3.77,20.0,0.7,-6.77,-4.47,-1.62,-3.74,32.0,3.26,20.0,0.7,1008.35,1016.5,1018.35,1014.47,42.0,4.44,22.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.30000000000001,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,4.0,7.1,4.3,13.0,2.7,14.0,0.5,60.0,84.8,91.8,77.6,14.0,15.5,16.0,0.4,-25.0,0.0,34.9,0.9,14.0,39.6,16.0,0.4,-18.9,0.0,16.6,2.3,14.0,54.5,16.0,0.4
2009,10,24118,-49.19999999999999,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.5,5.0,3.6,8.0,1.4,20.0,0.8,73.7,77.6,81.3,77.2,9.0,4.1,18.0,0.7,-59.2,-44.0,-18.0,-44.2,8.0,30.6,18.0,0.6,-12.8,-2.2,0.0,-6.3,8.0,14.5,18.0,0.6
2009,10,24118,-49.19999999999999,14.6,-185.4,-132.0,-78.6,-132.0,2.0,110.6,14.0,0.5,-10.0,65.6,141.2,65.6,2.0,156.6,14.0,0.5,-122.8,-87.2,-51.6,-87.2,2.0,73.7,14.0,0.5,-6.2,43.8,93.7,43.8,2.0,103.4,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74,6.2,8.66,6.2,2.0,5.09,14.0,0.5,-6.63,-4.75,-2.87,-4.75,2.0,3.9,14.0,0.5,-0.41,2.31,5.03,2.31,2.0,5.64,14.0,0.5,1010.11,1012.5,1014.89,1012.5,2.0,4.95,14.0,0.5,4.3,5.0,5.7,5.0,2.0,1.4,14.0,0.5,78.8,78.9,78.9,78.9,2.0,0.1,14.0,0.5,-62.7,-39.4,-16.0,-39.4,2.0,48.4,14.0,0.5,6.1,28.7,51.2,28.7,2.0,46.7,14.0,0.5
2009,10,24118,-49.19999999999999,46.3,-34.8,27.0,90.1,28.8,659.0,69.7,16.0,0.4,-55.7,-4.5,76.3,6.6,659.0,66.4,16.0,0.4,-29.1,31.2,71.2,25.8,647.0,50.7,16.0,0.4,-58.9,-7.1,55.4,-3.2,647.0,55.1,16.0,0.4,-1.4,3.8,14.6,6.3,645.0,11.4,16.0,0.4,-14.0,-2.8,2.5,-4.9,645.0,9.9,16.0,0.4,456.5,2146.5,7415.0,3831.0,662.0,4787.0,16.0,0.4,455.0,2145.0,7415.0,3830.0,662.0,4785.0,16.0,0.4,-1.71,-0.05,1.5,-0.11,700.0,1.63,16.0,0.4,-21.0,-0.5,20.0,0.2,656.0,25.9,16.0,0.4,-0.35,0.59,1.45,0.58,686.0,0.95,16.0,0.4,-3.6,6.8,22.1,8.5,645.0,14.8,16.0,0.4,4.6,6.5,9.0,6.71,703.0,2.22,16.0,0.4,3.4,7.1,10.1,6.82,703.0,3.09,16.0,0.4,4.11,5.37,7.15,5.58,688.0,1.42,16.0,0.4,79.2,89.9,97.9,88.5,694.0,9.0,16.0,0.4,7.7,12.9,19.5,13.32,662.0,5.88,16.0,0.4,-4.37,6.54,14.02,5.51,662.0,8.9,16.0,0.4,-13.2,-1.34,8.63,-1.97,662.0,9.93,16.0,0.4,998.0,1007.0,1019.47,1007.94,715.0,10.43,16.0,0.4,4.0,8.0,8.0,6.6,617.0,2.3,16.0,0.4,79.2,89.9,97.9,88.5,694.0,9.0,16.0,0.4,-39.7,75.3,237.2,97.9,662.0,173.3,16.0,0.4,-219.3,-5.8,106.1,-45.0,662.0,186.7,16.0,0.4
2009,10,24118,-49.19999999999999,58.4,10.4,10.4,10.4,10.4,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,12.5,12.5,12.5,12.5,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.7,3.7,3.7,3.7,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,17.5,17.5,17.5,17.5,1.0,0.0,4.0,1.0,20.0,20.0,20.0,20.0,1.0,0.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,1.0,7.8,7.8,7.8,7.8,1.0,0.0,4.0,1.0,1.41,1.41,1.41,1.41,1.0,0.0,4.0,1.0,3.7,3.7,3.7,3.7,1.0,0.0,4.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,4.79,4.79,4.79,4.79,1.0,0.0,4.0,1.0,95.2,95.2,95.2,95.2,1.0,0.0,4.0,1.0,2.6,2.6,2.6,2.6,1.0,0.0,4.0,1.0,2.6,2.6,2.6,2.6,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1013.0,1013.0,1013.0,1013.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,95.2,95.2,95.2,95.2,1.0,0.0,4.0,1.0,6.8,6.8,6.8,6.8,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
2009,10,24118,-49.10000000000002,-27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,0.0,1.2,0.5,5.0,1.6,16.0,0.4,-6.6,1.7,34.1,13.2,5.0,29.0,16.0,0.4,66.0,97.5,570.0,420.0,7.0,611.0,18.0,0.6,65.0,95.0,570.0,420.0,7.0,610.0,18.0,0.6,-2.73,-0.6,2.24,-0.02,5.0,4.17,16.0,0.4,-16.1,-7.2,18.4,2.5,5.0,29.4,16.0,0.4,0.72,1.48,3.89,2.46,5.0,3.1,16.0,0.4,3.0,11.8,34.2,19.4,5.0,24.3,16.0,0.4,18.78,20.0,20.73,19.88,5.0,1.37,16.0,0.4,18.81,22.0,23.05,20.93,7.0,3.11,18.0,0.6,11.36,13.24,13.81,12.61,7.0,2.13,18.0,0.6,75.8,80.1,85.2,81.1,7.0,5.4,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.10000000000002,-27.4,-34.4,0.0,1.9,-16.0,7.0,45.0,18.0,0.6,-87.2,0.0,120.7,19.8,7.0,134.8,18.0,0.6,-21.3,0.0,1.1,-9.5,7.0,26.3,18.0,0.6,-57.9,0.0,68.1,10.2,7.0,81.1,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.6,8.19,6.07,7.0,3.37,18.0,0.6,-1.44,0.0,0.1,-0.64,7.0,2.03,18.0,0.6,-4.23,0.0,7.9,1.44,7.0,6.88,18.0,0.6,1005.98,1012.0,1019.29,1012.21,7.0,6.02,18.0,0.6,4.8,6.0,8.0,5.7,7.0,2.8,18.0,0.6,75.8,80.1,85.2,81.1,7.0,5.4,18.0,0.6,-3.8,0.0,1.2,-0.2,7.0,13.5,18.0,0.6,-18.8,0.0,63.2,19.2,7.0,65.5,18.0,0.6
2009,10,24118,-49.10000000000002,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.07,-1.3,0.57,-0.77,4.0,1.95,14.0,0.5,-6.1,-5.1,9.6,1.6,3.0,12.8,14.0,0.3,-0.31,0.46,2.3,0.97,4.0,2.06,14.0,0.5,-2.9,1.0,22.1,9.4,3.0,19.7,14.0,0.3,20.1,20.6,21.52,20.8,4.0,0.91,14.0,0.5,20.48,21.4,22.69,21.58,4.0,1.48,14.0,0.5,13.34,14.65,15.29,14.33,4.0,1.27,14.0,0.5,85.1,86.9,94.0,89.4,4.0,7.2,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,7.0,7.5,6.3,4.0,2.2,14.0,0.5,85.1,86.9,94.0,89.4,4.0,7.2,14.0,0.5,-25.1,-23.0,-11.8,-18.6,3.0,10.4,14.0,0.3,-0.8,0.0,43.1,20.7,3.0,36.8,14.0,0.3
2009,10,24118,-49.10000000000002,-25.7,-92.2,-60.2,-57.4,-74.5,3.0,28.3,14.0,0.3,-7.2,0.0,105.2,47.8,3.0,92.2,14.0,0.3,-66.0,-38.8,-36.4,-50.9,3.0,24.1,14.0,0.3,-4.7,0.0,66.3,30.1,3.0,58.1,14.0,0.3,-7.8,-1.0,2.9,-2.4,3.0,7.9,14.0,0.3,-0.1,0.0,20.5,9.9,3.0,17.4,14.0,0.3,54.0,132.5,418.5,234.0,3.0,281.0,14.0,0.3,55.0,135.0,420.0,235.0,3.0,280.0,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,5.1,7.22,5.3,3.0,2.81,14.0,0.3,-4.37,-2.8,-2.64,-3.49,3.0,1.4,14.0,0.3,-0.31,0.0,5.26,2.42,3.0,4.58,14.0,0.3,1010.67,1013.1,1015.9,1013.28,4.0,3.15,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.10000000000002,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.6,-33.3,-20.0,-33.3,2.0,27.6,8.0,0.0,-2.0,-1.2,-0.4,-1.2,2.0,1.7,8.0,0.0,430.0,551.5,724.0,576.5,3.0,216.5,14.0,0.0,430.0,550.0,725.0,575.0,3.0,215.0,14.0,0.0,-1.07,-0.15,0.77,-0.15,2.0,1.91,8.0,0.0,-7.5,-0.5,6.6,-0.5,2.0,14.6,8.0,0.0,2.65,4.19,5.72,4.19,2.0,3.18,8.0,0.0,20.1,33.4,46.6,33.4,2.0,27.5,8.0,0.0,25.49,26.55,27.61,26.55,2.0,2.19,8.0,0.0,26.63,26.9,27.04,26.83,3.0,0.31,14.0,0.0,17.61,17.83,18.97,18.28,3.0,1.07,14.0,0.0,79.9,82.6,85.4,82.7,3.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,10,24118,-49.10000000000002,0.7,-231.7,-220.6,-198.3,-215.1,3.0,24.9,14.0,0.0,-22.6,0.0,58.8,17.7,3.0,61.6,14.0,0.0,-161.9,-143.5,-131.8,-146.8,3.0,22.2,14.0,0.0,-15.2,0.0,42.3,13.2,3.0,43.7,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,8.2,8.95,8.23,3.0,1.05,14.0,0.0,-8.57,-8.2,-7.44,-8.01,3.0,0.84,14.0,0.0,-0.85,0.0,2.17,0.64,3.0,2.28,14.0,0.0,1007.68,1008.7,1011.98,1009.8,3.0,3.29,14.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,14.0,0.0,79.9,82.6,85.4,82.7,3.0,4.0,14.0,0.0,-76.8,-67.2,-56.2,-66.5,3.0,15.1,14.0,0.0,-6.1,0.0,20.2,6.9,3.0,20.2,14.0,0.0
